index,filename,function_name,smell,name_smell,message
5,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_non_default_margin,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
6,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_scalar_weighted,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
7,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_zero_weighted,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
8,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_no_reduction,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
9,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\contrastive_test.py,test_sum_reduction,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
10,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\npairs_test.py,test_unweighted,3,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
11,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\npairs_test.py,test_single_label,3,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
12,F:\projects\tensorflowaddons\tensorflow_addons\losses\tests\npairs_test.py,test_multilabel,3,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
13,F:\projects\tensorflowaddons\tensorflow_addons\metrics\tests\hamming_test.py,test_mc_4_classes,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
14,F:\projects\tensorflowaddons\tensorflow_addons\metrics\tests\hamming_test.py,test_mc_5_classes,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
15,F:\projects\tensorflowaddons\tensorflow_addons\metrics\tests\hamming_test.py,test_ml_4_classes,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
16,F:\projects\tensorflowaddons\tensorflow_addons\metrics\tests\hamming_test.py,test_ml_5_classes,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
17,F:\projects\tensorflowaddons\tensorflow_addons\metrics\tests\hamming_test.py,hamming_distance_test,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
18,F:\projects\tensorflowaddons\tensorflow_addons\optimizers\tests\cocob_test.py,run_dense_sample,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
0,F:\projects\tensorflowcleverhans\cleverhans_v3.1.0\examples\adversarial_asr\tool.py,create_speech_rir,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
1,F:\projects\tensorflowcleverhans\cleverhans_v3.1.0\tests_tf\test_picklable_model.py,test_no_drop,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
2,F:\projects\tensorflowcleverhans\cleverhans_v3.1.0\tests_tf\test_picklable_model.py,test_drop,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
3,F:\projects\tensorflowcleverhans\cleverhans_v3.1.0\tests_tf\test_picklable_model.py,test_override,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
4,F:\projects\tensorflowcleverhans\cleverhans_v3.1.0\tests_tf\test_utils_tf.py,test_clip_eta_goldilocks,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
5,F:\projects\tensorflowcleverhans\cleverhans_v3.1.0\tests_tf\test_utils_tf.py,test_zero_out_clipped_grads,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
0,F:\projects\tensorflowcompression\models\toy_sources\ramp.py,_batch_shape_tensor,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
1,F:\projects\tensorflowcompression\models\toy_sources\sawbridge.py,_batch_shape_tensor,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
2,F:\projects\tensorflowcompression\models\toy_sources\sinusoid.py,_batch_shape_tensor,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
3,F:\projects\tensorflowcompression\models\toy_sources\sphere.py,_batch_shape_tensor,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
4,F:\projects\tensorflowcompression\models\toy_sources\sphere.py,_event_shape_tensor,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
5,F:\projects\tensorflowcompression\tensorflow_compression\python\distributions\uniform_noise_test.py,test_variables_receive_gradients,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
6,F:\projects\tensorflowcompression\tensorflow_compression\python\layers\initializers.py,__call__,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
7,F:\projects\tensorflowcompression\tensorflow_compression\python\layers\initializers_test.py,test_creates_2d_kernel,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
8,F:\projects\tensorflowcompression\tensorflow_compression\python\ops\round_ops_test.py,test_soft_inverse_is_actual_inverse,1,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
9,F:\projects\tensorflowcompression\tensorflow_compression\python\util\packed_tensors_test.py,test_pack_unpack_identity,2,tensor_array_not_used,"If the developer initializes an array using tf.constant() and tries to assign a new value to it in the loop to keep it growing, the code will run into an error.Using tf.TensorArray() for growing array in the loop is a better solution for this kind of problem in TensorFlow 2."
